timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1781509198403,14677,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-61,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14677,0,179
1781509198423,14660,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-63,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14660,0,207
1781509198493,14594,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-70,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14594,0,167
1781509198543,14544,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-75,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14544,0,158
1781509198553,14536,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-76,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14536,0,162
1781509198603,14491,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-81,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14491,0,176
1781509198634,14462,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-84,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14462,0,162
1781509198672,14428,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-88,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14428,0,165
1781509198753,14349,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-96,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14349,0,161
1781509198703,14400,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-91,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14400,0,177
1781509198834,14274,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-104,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14274,0,170
1781509198803,14306,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-101,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14306,0,161
1781509198873,14237,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-108,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14237,0,173
1781509198914,14198,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-112,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14198,0,162
1781509198934,14183,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-114,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14183,0,189
1781509198994,14127,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-120,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14127,0,163
1781509199035,14088,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-124,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14088,0,176
1781509199073,14054,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-128,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14054,0,174
1781509199114,14014,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-132,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14014,0,166
1781509199153,13976,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-136,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13976,0,167
1781509199195,13936,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-140,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13936,0,167
1781509199244,13890,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-145,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13890,0,162
1781509199264,13875,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-147,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13875,0,185
1781509199303,13844,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-151,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13844,0,202
1781509199343,13807,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-155,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13807,0,182
1781509199413,13747,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-162,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13747,0,160
1781509199464,13702,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-167,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13702,0,180
1781509199434,13732,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-164,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13732,0,172
1781509199594,13589,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-180,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13589,0,166
1781509199505,13678,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-171,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13678,0,168
1781509199674,13510,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-188,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13510,0,173
1781509199634,13550,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-184,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13550,0,193
1781509199543,13641,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-175,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13641,0,173
1781509199703,13500,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-191,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13500,0,170
1781509199744,13460,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-195,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13460,0,171
1781509198263,14942,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-47,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14942,0,218
1781509198295,14922,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-50,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14922,0,188
1781509198393,14826,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-60,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14826,0,175
1781509198373,14846,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-58,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14846,0,182
1781509198434,14790,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-64,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14790,0,195
1781509198463,14773,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-67,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14773,0,180
1781509198504,14732,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-71,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14732,0,193
1781509198533,14704,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-74,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14704,0,172
1781509198582,14656,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-79,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14656,0,165
1781509198612,14628,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-82,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14628,0,170
1781509198714,14531,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-92,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14531,0,169
1781509198663,14582,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-87,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14582,0,160
1781509198744,14504,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-95,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14504,0,168
1781509198829,14424,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-103,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14424,0,175
1781509198863,14391,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-107,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14391,0,169
1781509198793,14461,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-100,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14461,0,163
1781509198903,14351,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-111,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14351,0,173
1781509198973,14283,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-118,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14283,0,175
1781509199024,14234,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-123,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14234,0,181
1781509198943,14315,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-115,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14315,0,180
1781509199064,14196,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-127,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14196,0,174
1781509199104,14165,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-131,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14165,0,174
1781509199213,14059,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-142,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14059,0,170
1781509199174,14098,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-138,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14098,0,173
1781509199143,14129,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-135,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14129,0,169
1781509199285,13987,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-149,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13987,0,166
1781509199354,13923,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-156,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13923,0,170
1781509199313,13964,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-152,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13964,0,192
1781509199394,13883,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-160,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13883,0,165
1781509199423,13866,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-163,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13866,0,175
1781509199475,13817,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-168,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13817,0,161
1781509199513,13779,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-172,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13779,0,160
1781509199553,13741,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-176,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13741,0,163
1781509199585,13709,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-179,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13709,0,161
1781509199623,13685,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-183,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13685,0,203
1781509199663,13647,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-187,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13647,0,183
1781509199713,13598,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-192,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13598,0,161
1781509199754,13558,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-196,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,13558,0,172
1781509198304,15008,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-51,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,15008,0,179
1781509198323,14990,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-53,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14990,0,216
1781509198314,15011,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-52,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,15011,0,241
1781509198444,14884,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-65,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14884,0,194
1781509198625,14706,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-1,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14706,0,0
1781509198483,14849,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-69,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14849,0,180
1781509198335,15000,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-54,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,15000,0,220
1781509198514,14837,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-72,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14837,0,189
1781509198572,14780,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-78,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14780,0,162
1781509198283,15070,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-49,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,15070,0,199
1781509198383,14977,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-59,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14977,0,172
1781509198354,15009,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-56,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,15009,0,201
1781509198624,14741,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-83,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14741,0,165
1781509198563,14803,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-77,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14803,0,161
1781509198524,14843,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-73,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14843,0,181
1781509198473,14895,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-68,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14895,0,190
1781509198453,14919,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-66,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14919,0,183
1781509198413,14961,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-62,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14961,0,167
1781509198644,14732,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-85,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14732,0,164
1781509198692,14688,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-90,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14688,0,183
1781509198724,14659,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-93,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14659,0,159
1781509198763,14621,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-97,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14621,0,183
1781509198783,14602,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-99,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14602,0,170
1781509198853,14534,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-106,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14534,0,179
1781509198884,14503,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-109,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14503,0,177
1781509198925,14474,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-113,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14474,0,181
1781509199014,14391,Ingreso Usuario,200,OK,Ingreso-usuarios-muebles 1-122,text,true,,538,336,200,200,https://compumuebles-sabana-api.cyk.com.co/api/auth/login,14391,0,162
